app_id,user_id,apply_dt,channel,product_type,requested_amount,requested_term,risk_score,decision,approve_dt,approved_amount,approved_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,register_dt,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,first_seen_min,first_seen_max,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,loan_id,disburse_dt,principal,term_days,apr,first_due_dt,dpd_max_30d,dpd_max_60d,dpd_max_90d,dpd_max_180d,dpd30_ever_30d,dpd30_ever_60d,dpd30_ever,dpd30_ever_180d,chargeoff_dt,paid_off_dt,loan_age_days,label_available,y_dpd30_ever
2587,3742,2025-11-17 00:00:49,app,installment,4088,180,518,approved,2025-11-18 00:00:49,4088,180,8,24,0.52,0,63,0,2025-12-12 12:04:54,24,F,3,high,married,5,private,2801.0,25,477,4,2,0,589.0,0,0.37,9,0,2,2,2025-12-12 12:04:54,2026-03-03 12:04:54,1,0.5,0,0.0,69.0,83.0,1.5,2.0,1.0,0.0,1115.0,2025-11-19 00:00:49,4088.0,180.0,0.165,2026-01-10 00:00:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-05-19 00:00:49,33.0,False,
2588,976,2024-05-31 22:38:57,app,short_term,3737,30,587,rejected,,0,0,6,25,0.33,0,29,34,2024-03-02 12:38:30,48,M,3,middle,married,8,self_employed,3335.0,114,219,3,2,1,544.0,0,0.1,8,1,2,2,2024-04-10 12:38:30,2024-05-21 12:38:30,0,0.0,0,0.0,41.0,63.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2589,3644,2024-12-08 20:33:24,app,short_term,3153,14,536,rejected,,0,0,0,33,0.18,0,64,53,2025-03-07 10:59:12,25,F,3,high,single,6,self_employed,4521.0,105,277,2,2,0,561.0,2,0.41,1,2,2,2,2025-05-24 10:59:12,2025-07-01 10:59:12,0,0.0,1,0.5,42.0,55.0,2.0,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,False,
2590,608,2025-04-15 11:02:02,app,short_term,1361,30,526,approved,2025-04-16 11:02:02,1361,30,3,9,0.42,0,77,36,2025-01-02 09:11:04,30,M,2,middle,married,8,private,4380.0,28,202,4,2,1,515.0,3,0.13,8,1,2,2,2025-01-13 09:11:04,2025-01-24 09:11:04,0,0.0,0,0.0,34.0,51.0,1.5,2.0,0.5,0.5,1116.0,2025-04-16 11:02:02,1361.0,30.0,0.267,2025-04-30 11:02:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-05-19 11:02:02,250.0,True,0
2591,603,2024-06-28 20:23:09,app,short_term,4375,14,570,rejected,,0,0,1,11,0.17,0,32,21,2025-06-15 12:01:57,41,F,1,high,married,0,private,3554.0,36,271,3,3,0,562.0,0,0.59,1,6,3,2,2025-08-08 12:01:57,2025-09-29 12:01:57,0,0.0,0,0.0,41.333333333333336,56.0,2.3333333333333335,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,False,
2592,1458,2025-12-18 07:31:32,app,short_term,2623,14,615,rejected,,0,0,8,9,0.37,1,57,5,2025-01-03 17:51:29,22,M,3,high,single,8,private,4209.0,71,392,2,3,0,573.0,0,0.25,10,0,3,3,2025-01-21 17:51:29,2025-03-27 17:51:29,0,0.0,1,0.3333333333333333,50.666666666666664,62.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,False,
2593,1016,2024-10-09 21:56:18,partner,installment,4088,120,686,approved,2024-10-09 21:56:18,4088,120,0,17,0.2,0,25,33,2024-09-29 06:23:06,29,F,2,college,single,9,unemployed,6294.0,79,404,3,2,1,752.0,0,0.18,9,0,2,2,2024-09-30 06:23:06,2024-10-04 06:23:06,0,0.0,0,0.0,43.0,44.0,1.0,1.0,1.0,0.5,1117.0,2024-10-09 21:56:18,4088.0,120.0,0.192,2024-11-15 21:56:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-02-16 21:56:18,439.0,True,0
2594,4881,2025-08-05 07:21:10,app,short_term,2770,7,559,rejected,,0,0,0,29,0.14,0,53,35,2025-05-11 11:57:41,41,M,1,high,married,9,private,3751.0,60,299,5,1,1,493.0,1,0.26,10,2,1,1,2025-06-26 11:57:41,2025-06-26 11:57:41,0,0.0,0,0.0,37.0,37.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2595,1093,2024-08-11 02:14:52,app,short_term,2977,14,577,rejected,,0,0,9,32,0.24,0,49,33,2024-08-19 20:56:39,47,M,4,high,single,3,state,5204.0,79,339,5,1,0,376.0,0,0.52,9,0,1,1,2024-12-01 20:56:39,2024-12-01 20:56:39,0,0.0,0,0.0,51.0,51.0,5.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,False,
2596,3924,2025-11-11 12:11:45,app,short_term,2879,7,567,rejected,,0,0,8,14,0.19,0,67,34,2025-04-20 17:55:48,24,F,3,graduate,married,7,unemployed,2763.0,11,395,3,3,0,566.0,0,0.5,2,0,3,3,2025-05-22 17:55:48,2025-06-28 17:55:48,0,0.0,1,0.3333333333333333,37.333333333333336,62.0,2.0,4.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,False,
2597,4686,2024-12-12 00:32:34,partner,short_term,4692,30,625,approved,2024-12-12 00:32:34,4692,30,4,19,0.03,0,79,27,2024-02-10 11:17:52,29,M,4,middle,married,8,private,3751.0,23,478,1,1,0,611.0,0,0.67,8,0,1,1,2024-04-18 11:17:52,2024-04-18 11:17:52,0,0.0,0,0.0,43.0,43.0,3.0,3.0,1.0,1.0,1118.0,2024-12-12 00:32:34,4692.0,30.0,0.288,2024-12-26 00:32:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-01-16 00:32:34,375.0,True,0
2598,599,2024-05-03 08:40:26,app,installment,3358,180,554,rejected,,0,0,6,27,0.45,0,67,59,2025-03-26 07:23:46,41,M,4,high,married,0,self_employed,3551.0,116,123,4,2,0,524.0,1,0.27,0,1,2,2,2025-03-28 07:23:46,2025-07-01 07:23:46,0,0.0,0,0.0,42.5,59.0,3.5,4.0,1.0,0.5,,,,,,,,,,,,,,,,,,False,
2599,1825,2024-08-22 01:18:56,app,short_term,2006,14,631,approved,2024-08-23 01:18:56,2006,14,2,19,0.25,0,80,31,2024-03-09 19:32:07,41,F,2,middle,single,1,self_employed,5580.0,77,296,1,3,0,600.0,0,0.2,8,0,3,3,2024-04-14 19:32:07,2024-06-26 19:32:07,0,0.0,0,0.0,15.666666666666666,33.0,1.3333333333333333,2.0,1.0,0.6666666666666666,1119.0,2024-08-24 01:18:56,2006.0,14.0,0.217,2024-09-03 01:18:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-09-18 01:18:56,485.0,True,0
2600,4752,2024-09-19 05:12:36,app,short_term,788,7,598,rejected,,0,0,2,40,0.27,0,73,28,2024-03-30 15:56:17,32,F,5,high,single,9,self_employed,4257.0,59,123,1,1,1,616.0,0,0.22,7,3,1,1,2024-04-07 15:56:17,2024-04-07 15:56:17,0,0.0,0,0.0,46.0,46.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2601,4794,2024-04-16 03:05:39,web,short_term,1062,30,534,rejected,,0,0,4,21,0.29,0,64,4,2025-02-01 08:04:42,48,M,3,college,single,10,state,3421.0,96,65,4,3,0,464.0,2,0.26,10,0,3,2,2025-02-12 08:04:42,2025-05-18 08:04:42,0,0.0,1,0.3333333333333333,47.333333333333336,84.0,1.6666666666666667,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2602,3773,2025-05-28 00:39:36,app,installment,3595,60,623,rejected,,0,0,4,23,0.28,0,69,3,2025-01-15 15:46:23,23,M,2,high,single,2,state,6477.0,7,181,3,2,0,522.0,0,0.14,10,0,2,1,2025-04-19 15:46:23,2025-05-01 15:46:23,0,0.0,0,0.0,38.0,57.0,1.5,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2603,1923,2025-07-04 07:15:25,web,short_term,2466,30,613,rejected,,0,0,2,17,0.2,1,47,35,2024-09-12 19:17:38,45,M,2,graduate,single,1,private,6712.0,88,238,2,3,1,556.0,1,0.26,1,0,3,3,2024-10-07 19:17:38,2024-12-23 19:17:38,0,0.0,0,0.0,34.0,50.0,3.6666666666666665,5.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,False,
2604,840,2024-03-25 16:43:46,partner,short_term,791,30,611,rejected,,0,0,5,20,0.35,0,52,9,2024-07-21 21:40:31,24,M,2,high,single,5,private,5229.0,25,423,2,2,0,551.0,0,0.49,3,1,2,2,2024-10-30 21:40:31,2024-11-13 21:40:31,0,0.0,0,0.0,6.5,10.0,3.0,3.0,1.0,0.5,,,,,,,,,,,,,,,,,,False,
2605,3440,2024-08-29 09:35:24,app,short_term,4303,30,575,rejected,,0,0,7,19,0.33,1,14,40,2024-06-01 17:09:58,30,M,3,middle,divorced,4,private,2752.0,31,208,5,1,1,612.0,0,0.29,7,1,1,1,2024-06-04 17:09:58,2024-06-04 17:09:58,0,0.0,0,0.0,86.0,86.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2606,4585,2025-04-10 08:40:45,web,short_term,1945,7,577,rejected,,0,0,4,21,0.28,0,74,41,2025-05-13 16:52:57,26,M,2,high,single,2,state,5913.0,7,108,4,2,0,613.0,2,0.25,0,1,2,2,2025-05-20 16:52:57,2025-07-29 16:52:57,0,0.0,0,0.0,41.5,47.0,2.0,3.0,1.0,0.5,,,,,,,,,,,,,,,,,,False,
2607,322,2024-12-26 18:55:04,app,installment,2721,60,577,approved,2024-12-26 18:55:04,2721,60,0,23,0.51,1,55,24,2024-03-11 15:37:16,27,M,2,graduate,married,0,unemployed,2178.0,2,189,2,2,0,625.0,2,0.15,8,0,2,2,2024-04-04 15:37:16,2024-04-30 15:37:16,0,0.0,1,0.5,48.0,49.0,2.0,3.0,1.0,0.5,1120.0,2024-12-26 18:55:04,2721.0,60.0,0.268,2025-01-17 18:55:04,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,,2025-03-04 18:55:04,361.0,True,0
2608,2815,2025-11-26 05:24:49,app,short_term,2564,30,510,rejected,,0,0,2,20,0.4,0,97,0,2024-03-26 01:43:34,23,F,4,high,married,9,private,4382.0,110,431,2,3,1,480.0,1,0.13,0,5,3,3,2024-05-22 01:43:34,2024-07-11 01:43:34,0,0.0,0,0.0,29.0,36.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,False,
2609,2977,2024-11-13 13:26:23,app,short_term,4585,7,575,approved,2024-11-15 13:26:23,2450,7,2,16,0.06,0,85,25,2025-05-30 13:12:13,38,M,4,middle,single,4,self_employed,1633.0,63,400,1,3,0,508.0,0,0.45,4,0,3,2,2025-06-23 13:12:13,2025-09-24 13:12:13,0,0.0,0,0.0,54.333333333333336,79.0,2.3333333333333335,4.0,1.0,1.0,1121.0,2024-11-15 13:26:23,2450.0,7.0,0.215,2024-11-23 13:26:23,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-11-23 13:26:23,402.0,True,0
2610,4985,2024-10-22 11:19:48,web,short_term,1806,7,512,rejected,,0,0,3,0,0.18,0,95,26,2025-04-10 14:30:49,30,F,2,college,married,4,unemployed,3098.0,5,304,4,2,0,741.0,3,0.44,5,2,2,2,2025-04-10 14:30:49,2025-06-28 14:30:49,0,0.0,0,0.0,26.0,34.0,2.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,False,
2611,1107,2024-01-26 06:43:07,app,short_term,4013,30,548,rejected,,0,0,5,20,0.26,0,28,8,2025-11-09 17:27:06,35,F,2,graduate,single,2,self_employed,3243.0,9,458,5,3,0,448.0,0,0.1,0,3,3,3,2025-12-24 17:27:06,2026-02-13 17:27:06,1,0.3333333333333333,0,0.0,55.0,58.0,2.3333333333333335,5.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,False,
2612,4694,2025-08-01 12:56:53,web,installment,4182,120,599,rejected,,0,0,7,27,0.19,0,56,35,2024-01-10 08:12:50,47,M,2,college,divorced,10,state,2967.0,85,427,3,3,0,579.0,1,0.14,0,0,3,2,2024-02-27 08:12:50,2024-04-26 08:12:50,0,0.0,0,0.0,40.0,52.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2613,4304,2025-04-15 19:54:25,partner,installment,1822,120,595,approved,2025-04-17 19:54:25,1822,120,5,55,0.26,0,66,32,2025-08-01 01:57:05,33,F,2,high,single,5,unemployed,3316.0,48,472,1,3,0,569.0,0,0.16,4,1,3,2,2025-08-29 01:57:05,2025-11-01 01:57:05,0,0.0,0,0.0,39.0,48.0,2.3333333333333335,4.0,1.0,1.0,1122.0,2025-04-18 19:54:25,1822.0,120.0,0.263,2025-05-25 19:54:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-30 19:54:25,248.0,True,0
2614,1669,2024-05-05 02:46:24,app,short_term,597,7,619,approved,2024-05-07 02:46:24,597,7,8,15,0.18,0,33,52,2025-07-03 01:39:41,39,M,3,graduate,single,10,private,6095.0,95,146,3,3,0,679.0,0,0.39,5,3,3,3,2025-07-20 01:39:41,2025-09-28 01:39:41,0,0.0,0,0.0,48.666666666666664,55.0,2.0,4.0,1.0,1.0,1123.0,2024-05-08 02:46:24,597.0,7.0,0.348,2024-05-16 02:46:24,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-05-16 02:46:24,593.0,True,0
2615,725,2024-04-07 00:34:55,app,installment,958,90,598,approved,2024-04-08 00:34:55,958,90,0,40,0.31,0,47,35,2024-03-18 11:39:16,49,M,3,college,single,6,private,3872.0,47,387,1,1,0,631.0,0,0.36,5,1,1,1,2024-05-14 11:39:16,2024-05-14 11:39:16,0,0.0,1,1.0,25.0,25.0,2.0,2.0,1.0,1.0,1124.0,2024-04-09 00:34:55,958.0,90.0,0.196,2024-05-08 00:34:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-07-21 00:34:55,622.0,True,0
2616,4579,2024-12-18 18:07:53,app,installment,2381,60,609,approved,2024-12-18 18:07:53,2381,60,8,11,0.22,1,52,40,2025-02-24 07:53:13,46,M,2,high,single,2,self_employed,4953.0,1,314,1,2,0,620.0,1,0.07,9,0,2,2,2025-04-05 07:53:13,2025-05-13 07:53:13,0,0.0,0,0.0,41.5,43.0,2.0,3.0,1.0,1.0,1125.0,2024-12-18 18:07:53,2381.0,60.0,0.19,2025-01-09 18:07:53,0.0,13.0,15.0,15.0,0.0,0.0,0.0,0.0,,2025-02-22 18:07:53,369.0,True,0
2617,3478,2024-06-10 17:23:06,app,installment,988,180,565,rejected,,0,0,0,7,0.34,0,19,8,2024-06-20 08:39:34,49,M,2,college,single,8,private,2285.0,116,66,4,3,1,659.0,0,0.78,9,5,3,3,2024-07-11 08:39:34,2024-09-10 08:39:34,0,0.0,1,0.3333333333333333,40.666666666666664,58.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2618,2871,2025-02-27 16:11:09,app,short_term,1886,7,611,rejected,,0,0,10,11,0.45,0,50,24,2024-09-28 23:40:30,33,M,4,college,married,1,self_employed,6713.0,33,86,4,1,1,579.0,2,0.59,10,0,1,1,2025-01-19 23:40:30,2025-01-19 23:40:30,0,0.0,0,0.0,36.0,36.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2619,4971,2025-06-27 04:42:38,app,short_term,3727,30,580,approved,2025-06-27 04:42:38,3727,30,9,14,0.27,0,75,58,2025-02-14 15:24:34,25,M,4,college,single,7,self_employed,4669.0,19,168,4,3,0,603.0,2,0.5,0,1,3,3,2025-03-14 15:24:34,2025-06-11 15:24:34,0,0.0,0,0.0,21.666666666666668,49.0,1.0,1.0,1.0,1.0,1126.0,2025-06-28 04:42:38,3727.0,30.0,0.191,2025-07-12 04:42:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-04 04:42:38,177.0,True,0
2620,1290,2024-02-11 16:19:23,app,installment,4260,120,584,rejected,,0,0,1,23,0.4,0,67,48,2025-09-10 10:21:19,45,F,2,high,single,3,private,4227.0,13,206,1,2,0,592.0,0,0.22,6,2,2,2,2025-10-30 10:21:19,2025-11-04 10:21:19,0,0.0,0,0.0,23.5,47.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2621,1952,2024-02-22 18:35:47,web,installment,544,60,582,approved,2024-02-23 18:35:47,544,60,7,0,0.48,0,59,27,2024-11-27 11:02:51,53,F,4,college,single,10,private,3522.0,6,167,3,2,0,459.0,0,0.12,0,1,2,2,2025-01-09 11:02:51,2025-01-12 11:02:51,0,0.0,0,0.0,35.0,37.0,1.5,2.0,1.0,1.0,1127.0,2024-02-23 18:35:47,544.0,60.0,0.22,2024-03-16 18:35:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-05-01 18:35:47,668.0,True,0
2622,4934,2025-02-03 02:23:29,app,installment,4210,180,599,approved,2025-02-03 02:23:29,4210,180,7,9,0.27,0,89,28,2024-08-27 04:07:19,41,M,3,high,married,7,private,4016.0,24,295,3,2,0,578.0,0,0.32,5,2,2,2,2024-09-10 04:07:19,2024-11-25 04:07:19,0,0.0,0,0.0,24.0,24.0,1.5,2.0,1.0,1.0,1128.0,2025-02-04 02:23:29,4210.0,180.0,0.227,2025-03-28 02:23:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-08 02:23:29,321.0,True,0
2623,3398,2025-07-15 07:12:32,web,installment,1845,60,601,approved,2025-07-15 07:12:32,1845,60,2,21,0.71,1,36,51,2025-10-24 00:54:25,48,M,2,college,single,1,private,2440.0,30,292,2,3,0,662.0,0,0.33,4,0,3,3,2025-12-08 00:54:25,2026-01-23 00:54:25,0,0.0,0,0.0,42.333333333333336,54.0,2.0,3.0,1.0,1.0,1129.0,2025-07-16 07:12:32,1845.0,60.0,0.231,2025-08-07 07:12:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-20 07:12:32,159.0,True,0
2624,244,2025-06-25 00:45:04,app,installment,4185,120,578,rejected,,0,0,5,30,0.54,1,73,54,2025-04-11 09:18:44,39,M,1,college,single,9,private,4625.0,59,431,2,3,1,544.0,0,0.42,4,4,3,3,2025-04-15 09:18:44,2025-08-08 09:18:44,0,0.0,0,0.0,26.666666666666668,35.0,3.3333333333333335,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2625,3019,2024-02-06 04:06:33,partner,installment,1382,60,601,rejected,,0,0,5,23,0.12,1,81,37,2024-10-01 09:22:13,25,M,3,college,married,3,self_employed,3640.0,50,381,3,2,0,624.0,0,0.29,5,0,2,2,2024-12-14 09:22:13,2025-01-09 09:22:13,0,0.0,0,0.0,63.0,68.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2626,4289,2025-11-04 22:05:14,app,installment,4520,60,636,approved,2025-11-04 22:05:14,4520,60,4,16,0.18,0,82,8,2024-03-01 20:51:47,25,F,3,college,single,3,private,5280.0,56,62,2,3,1,663.0,0,0.49,9,0,3,3,2024-03-14 20:51:47,2024-06-05 20:51:47,0,0.0,0,0.0,31.333333333333332,44.0,2.3333333333333335,3.0,1.0,1.0,1130.0,2025-11-05 22:05:14,4520.0,60.0,0.157,2025-11-27 22:05:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-01-09 22:05:14,47.0,False,
2627,4244,2024-06-19 10:19:46,app,short_term,1737,7,663,approved,2024-06-19 10:19:46,1737,7,2,19,0.39,0,61,15,2025-10-20 02:03:57,22,M,3,middle,married,2,private,7005.0,24,314,2,1,0,657.0,0,0.12,4,0,1,1,2025-12-09 02:03:57,2025-12-09 02:03:57,0,0.0,0,0.0,29.0,29.0,2.0,2.0,1.0,1.0,1131.0,2024-06-19 10:19:46,1737.0,7.0,0.185,2024-06-27 10:19:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-07-08 10:19:46,551.0,True,0
2628,224,2024-10-12 15:10:12,app,installment,3718,60,588,approved,2024-10-12 15:10:12,3718,60,1,9,0.22,0,51,40,2024-05-19 17:24:22,28,M,4,high,married,2,unemployed,2845.0,7,140,3,1,1,605.0,0,0.15,5,2,1,1,2024-07-09 17:24:22,2024-07-09 17:24:22,0,0.0,0,0.0,92.0,92.0,4.0,4.0,1.0,1.0,1132.0,2024-10-13 15:10:12,3718.0,60.0,0.299,2024-11-04 15:10:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-12-24 15:10:12,435.0,True,0
2629,4043,2025-06-05 23:18:02,app,installment,4534,120,661,rejected,,0,0,4,21,0.17,0,73,14,2024-06-22 06:06:54,33,M,2,college,single,1,private,7844.0,106,55,3,3,1,655.0,0,0.52,9,1,3,3,2024-07-08 06:06:54,2024-10-09 06:06:54,0,0.0,0,0.0,31.333333333333332,42.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2630,2914,2025-03-02 22:02:29,app,short_term,1816,21,607,rejected,,0,0,6,18,0.24,0,61,33,2025-11-13 08:33:09,33,F,3,college,married,8,state,7218.0,3,58,4,2,0,622.0,2,0.76,3,1,2,2,2025-11-24 08:33:09,2026-03-12 08:33:09,0,0.0,0,0.0,20.0,40.0,1.5,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2631,1738,2025-12-18 02:13:28,app,installment,2465,90,576,approved,2025-12-19 02:13:28,2465,90,5,11,0.07,0,103,27,2024-05-21 05:02:30,19,F,3,college,single,1,private,2779.0,76,215,4,2,0,782.0,2,0.09,7,4,2,2,2024-05-23 05:02:30,2024-06-24 05:02:30,0,0.0,0,0.0,32.5,35.0,1.0,1.0,1.0,1.0,1133.0,2025-12-19 02:13:28,2465.0,90.0,0.283,2026-01-17 02:13:28,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,,2026-03-29 02:13:28,3.0,False,
2632,2823,2025-11-25 07:42:00,web,short_term,4880,30,570,rejected,,0,0,9,10,0.41,0,78,32,2024-09-13 05:34:39,38,M,4,college,married,8,private,2714.0,4,460,3,1,0,576.0,0,0.33,3,1,1,1,2024-11-26 05:34:39,2024-11-26 05:34:39,0,0.0,0,0.0,59.0,59.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,False,
2633,1852,2024-11-05 22:13:34,app,short_term,3594,14,584,rejected,,0,0,6,29,0.67,0,62,35,2024-04-19 00:40:00,53,M,2,college,single,1,private,2963.0,3,438,5,1,1,629.0,0,0.32,5,1,1,1,2024-07-30 00:40:00,2024-07-30 00:40:00,0,0.0,0,0.0,25.0,25.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2634,83,2025-06-26 12:47:36,app,short_term,3863,14,593,rejected,,0,0,1,0,0.53,1,48,12,2024-04-19 07:15:23,23,M,4,college,married,5,self_employed,5136.0,80,224,1,3,0,539.0,0,0.43,8,1,3,2,2024-05-16 07:15:23,2024-05-26 07:15:23,0,0.0,1,0.3333333333333333,39.666666666666664,60.0,3.0,4.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,False,
2635,4599,2024-05-29 13:32:06,app,short_term,4495,14,577,approved,2024-05-31 13:32:06,4495,14,5,24,0.47,1,54,44,2024-05-25 23:11:11,34,M,4,graduate,single,5,private,4346.0,89,360,1,2,0,602.0,2,0.19,6,1,2,2,2024-08-06 23:11:11,2024-08-07 23:11:11,0,0.0,0,0.0,47.5,52.0,2.5,4.0,1.0,0.5,1134.0,2024-05-31 13:32:06,4495.0,14.0,0.219,2024-06-10 13:32:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-06-23 13:32:06,570.0,True,0
2636,175,2025-06-28 22:43:39,web,short_term,4831,30,549,rejected,,0,0,2,0,0.3,0,26,23,2025-05-15 15:25:27,50,M,4,middle,married,8,unemployed,2184.0,74,319,2,2,0,631.0,1,0.52,5,2,2,2,2025-06-07 15:25:27,2025-07-01 15:25:27,0,0.0,0,0.0,24.5,27.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2637,3907,2024-06-22 02:07:40,app,short_term,513,21,668,approved,2024-06-24 02:07:40,513,21,6,13,0.01,0,75,44,2025-12-01 14:50:31,43,M,2,college,married,8,private,4598.0,15,159,1,1,0,672.0,0,0.45,0,0,1,1,2026-01-03 14:50:31,2026-01-03 14:50:31,0,0.0,0,0.0,43.0,43.0,1.0,1.0,1.0,1.0,1135.0,2024-06-25 02:07:40,513.0,21.0,0.291,2024-07-07 02:07:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-07-30 02:07:40,545.0,True,0
2638,2410,2025-03-06 04:54:05,partner,installment,4735,180,655,approved,2025-03-06 04:54:05,4048,180,7,33,0.12,1,76,54,2025-11-02 14:23:25,43,M,5,middle,married,7,private,2699.0,106,196,5,2,1,721.0,0,0.33,10,0,2,2,2025-12-03 14:23:25,2025-12-24 14:23:25,0,0.0,0,0.0,21.5,27.0,3.0,5.0,1.0,1.0,1136.0,2025-03-06 04:54:05,4048.0,180.0,0.214,2025-04-27 04:54:05,10.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,,2025-09-12 04:54:05,291.0,True,0
2639,1120,2024-11-25 23:27:29,web,short_term,2927,21,587,approved,2024-11-26 23:27:29,2927,21,3,18,0.29,0,31,37,2024-02-23 09:42:02,27,F,4,middle,married,3,private,1970.0,95,360,4,1,1,581.0,0,0.06,8,0,1,1,2024-03-26 09:42:02,2024-03-26 09:42:02,0,0.0,0,0.0,55.0,55.0,2.0,2.0,1.0,1.0,1137.0,2024-11-26 23:27:29,2927.0,21.0,0.201,2024-12-08 23:27:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-12-31 23:27:29,391.0,True,0
2640,1792,2024-06-10 02:32:42,app,short_term,3683,21,569,rejected,,0,0,6,35,0.6,0,66,26,2024-07-14 00:32:45,44,F,3,college,single,1,unemployed,4412.0,66,203,3,2,0,672.0,2,0.79,1,0,2,2,2024-07-25 00:32:45,2024-10-13 00:32:45,0,0.0,0,0.0,45.0,46.0,1.5,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2641,4176,2024-05-05 08:16:32,app,short_term,4970,7,611,rejected,,0,0,6,26,0.32,0,76,39,2025-04-13 18:03:47,26,F,3,college,divorced,7,private,4259.0,73,286,1,3,0,523.0,0,0.3,1,0,3,3,2025-04-23 18:03:47,2025-08-04 18:03:47,0,0.0,0,0.0,40.666666666666664,62.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2642,4683,2024-12-16 01:11:07,app,installment,559,90,608,approved,2024-12-17 01:11:07,559,90,6,20,0.35,0,48,42,2023-12-29 19:41:19,28,M,5,middle,married,7,unemployed,4055.0,96,149,3,3,1,531.0,0,0.61,9,0,3,3,2024-01-30 19:41:19,2024-04-25 19:41:19,0,0.0,0,0.0,47.0,59.0,2.0,2.0,1.0,0.6666666666666666,1138.0,2024-12-17 01:11:07,559.0,90.0,0.261,2025-01-15 01:11:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-22 01:11:07,370.0,True,0
