loan_id,user_id,dpd_max_30d,dpd_max_60d,dpd_max_90d,dpd_max_180d,dpd30_ever_30d,dpd30_ever_60d,dpd30_ever,dpd30_ever_180d,chargeoff_dt,paid_off_dt
397,2316,0,0,15,15,0,0,0,0,,2025-10-28 02:21:41
398,4083,0,0,0,0,0,0,0,0,,2026-01-22 23:11:50
399,1444,0,0,0,0,0,0,0,0,,2024-09-12 18:35:33
400,3647,5,5,5,5,0,0,0,0,,2025-06-27 15:24:44
401,272,0,0,0,0,0,0,0,0,,2026-03-17 02:19:09
402,2291,0,0,0,0,0,0,0,0,,2024-03-04 12:20:12
403,4455,0,0,0,0,0,0,0,0,,2024-10-05 22:34:22
404,2686,0,0,0,0,0,0,0,0,,2025-06-10 01:05:56
405,4094,0,0,0,0,0,0,0,0,,2025-02-03 22:43:26
406,2280,6,15,15,15,0,0,0,0,,2025-02-09 14:11:35
407,935,0,0,0,0,0,0,0,0,,2024-11-26 07:19:33
408,2572,0,10,15,15,0,0,0,0,,2024-11-15 06:22:05
409,77,0,0,0,0,0,0,0,0,,2025-12-29 21:05:50
410,1063,0,0,0,0,0,0,0,0,,2025-01-25 15:14:58
411,2284,0,5,5,5,0,0,0,0,,2024-04-29 04:19:26
412,1093,0,0,0,0,0,0,0,0,,2025-08-16 01:13:50
413,3432,0,0,0,0,0,0,0,0,,2025-06-28 19:40:53
414,4492,0,0,0,0,0,0,0,0,,2025-09-10 04:25:32
415,2903,0,4,25,25,0,0,0,0,,2025-12-09 19:49:27
416,1544,0,0,0,0,0,0,0,0,,2025-07-18 14:49:19
417,1099,0,5,5,5,0,0,0,0,,2025-12-09 19:51:51
418,1364,0,0,0,0,0,0,0,0,,2026-01-02 00:04:25
419,4387,7,37,60,60,0,1,1,1,2026-01-21 21:56:17,
420,801,0,0,0,0,0,0,0,0,,2024-06-12 09:32:57
421,1638,0,0,0,0,0,0,0,0,,2025-08-30 06:30:45
422,3050,0,0,0,0,0,0,0,0,,2024-05-02 13:42:44
423,2124,0,5,5,5,0,0,0,0,,2024-12-12 13:20:36
424,4664,0,1,30,30,0,0,1,1,2024-04-30 01:04:20,
425,199,0,0,0,0,0,0,0,0,,2025-05-25 20:45:01
426,1078,0,0,0,0,0,0,0,0,,2025-05-24 18:51:21
427,923,0,4,25,25,0,0,0,0,,2024-09-18 21:22:35
428,2588,0,0,0,0,0,0,0,0,,2024-09-02 08:59:06
429,1000,0,0,0,0,0,0,0,0,,2025-02-25 10:35:32
430,3098,0,0,0,0,0,0,0,0,,2024-12-06 06:49:10
431,3062,0,0,5,5,0,0,0,0,,2025-10-13 06:55:30
432,1111,0,0,0,0,0,0,0,0,,2024-12-06 20:44:13
433,1410,0,15,15,15,0,0,0,0,,2025-02-06 12:44:12
434,3139,0,0,0,0,0,0,0,0,,2025-06-12 10:28:17
435,2734,5,5,5,5,0,0,0,0,,2025-12-06 10:26:22
436,3010,0,0,0,0,0,0,0,0,,2025-02-06 15:56:50
437,4844,0,0,0,0,0,0,0,0,,2025-01-17 07:11:12
438,1590,5,5,5,5,0,0,0,0,,2024-09-25 16:05:49
439,4800,0,15,15,15,0,0,0,0,,2025-12-03 10:54:59
440,2667,0,0,5,5,0,0,0,0,,2024-11-16 13:40:41
441,4424,0,0,0,0,0,0,0,0,,2025-08-06 00:40:37
442,1499,0,0,0,0,0,0,0,0,,2025-04-13 00:51:20
443,4005,0,15,15,15,0,0,0,0,,2025-03-11 14:56:55
444,3957,0,0,15,15,0,0,0,0,,2024-08-25 12:35:19
445,591,0,13,15,15,0,0,0,0,,2025-09-16 23:51:25
446,1261,0,0,0,0,0,0,0,0,,2024-03-25 14:07:07
447,946,0,0,0,0,0,0,0,0,,2025-12-25 18:04:17
448,928,0,0,0,0,0,0,0,0,,2024-09-11 09:07:55
449,2430,0,0,0,0,0,0,0,0,,2025-01-28 23:35:36
450,1642,0,0,0,0,0,0,0,0,,2025-10-19 11:36:15
451,4907,12,15,15,15,0,0,0,0,,2025-05-04 15:12:34
452,2709,0,0,0,0,0,0,0,0,,2025-01-24 14:39:49
453,1061,0,0,0,0,0,0,0,0,,2025-06-18 18:34:23
454,4601,0,0,0,0,0,0,0,0,,2024-09-22 02:36:32
455,4813,0,0,0,0,0,0,0,0,,2024-05-05 17:17:16
456,2219,0,0,0,0,0,0,0,0,,2025-11-09 20:28:25
457,2775,0,2,25,25,0,0,0,0,,2024-02-25 09:35:17
458,3128,0,0,0,0,0,0,0,0,,2025-04-26 07:15:49
459,4198,0,0,15,15,0,0,0,0,,2024-05-22 15:57:14
460,1536,0,0,0,0,0,0,0,0,,2025-04-11 17:32:13
461,1932,0,0,0,0,0,0,0,0,,2025-01-12 18:36:43
462,4347,0,0,25,25,0,0,0,0,,2026-03-17 13:46:53
463,4874,0,0,0,0,0,0,0,0,,2025-01-03 05:42:39
464,2438,0,0,0,0,0,0,0,0,,2026-04-12 16:37:16
465,4397,0,0,0,0,0,0,0,0,,2024-10-06 14:51:56
466,843,0,0,0,0,0,0,0,0,,2025-01-21 05:56:29
467,2497,0,0,0,0,0,0,0,0,,2026-06-17 13:54:12
468,2207,0,0,0,0,0,0,0,0,,2024-05-19 02:20:33
469,865,5,5,5,5,0,0,0,0,,2025-02-20 21:01:24
470,483,0,5,15,15,0,0,0,0,,2025-01-20 02:23:50
471,4769,0,0,0,0,0,0,0,0,,2024-10-28 07:56:52
472,883,0,0,0,0,0,0,0,0,,2024-10-16 05:07:12
473,547,0,5,5,5,0,0,0,0,,2025-12-01 17:57:45
474,955,0,0,0,0,0,0,0,0,,2026-01-06 22:32:59
475,3736,0,0,0,0,0,0,0,0,,2024-08-13 14:33:23
476,2152,0,0,0,0,0,0,0,0,,2024-05-14 12:01:53
477,3418,0,5,5,5,0,0,0,0,,2024-07-09 22:15:37
478,1950,0,0,0,0,0,0,0,0,,2024-12-03 04:04:27
479,4414,0,0,0,0,0,0,0,0,,2025-06-17 07:50:31
480,4023,0,0,0,0,0,0,0,0,,2025-02-15 22:39:01
481,2021,0,3,5,5,0,0,0,0,,2024-09-15 06:46:44
482,936,25,25,25,25,0,0,0,0,,2025-01-19 21:35:58
483,188,0,0,0,0,0,0,0,0,,2025-01-10 01:53:09
484,4224,0,0,5,5,0,0,0,0,,2024-09-05 04:40:56
485,677,0,5,5,5,0,0,0,0,,2025-08-13 04:27:51
486,452,0,5,5,5,0,0,0,0,,2025-08-14 03:07:18
487,1904,0,0,0,0,0,0,0,0,,2025-05-17 06:55:49
488,2110,0,0,15,15,0,0,0,0,,2025-02-14 02:51:02
489,2545,0,0,0,0,0,0,0,0,,2024-09-27 03:01:58
490,3040,0,0,0,0,0,0,0,0,,2025-03-03 06:53:05
491,1650,0,15,15,15,0,0,0,0,,2025-06-28 03:08:23
492,692,0,4,15,15,0,0,0,0,,2024-06-09 17:21:35
493,2220,0,15,15,15,0,0,0,0,,2024-10-23 05:52:01
494,482,0,0,0,0,0,0,0,0,,2025-03-21 10:49:14
495,1466,0,0,0,0,0,0,0,0,,2025-06-21 17:36:18
496,3805,0,0,0,0,0,0,0,0,,2025-07-16 15:09:16
497,2071,0,0,0,0,0,0,0,0,,2025-12-25 23:10:41
498,2929,0,0,0,0,0,0,0,0,,2025-05-03 05:13:33
499,1359,0,15,15,15,0,0,0,0,,2026-02-08 15:52:28
500,1914,0,0,15,15,0,0,0,0,,2025-01-14 12:49:05
501,3699,0,0,0,0,0,0,0,0,,2025-08-19 04:06:01
502,3032,0,0,25,25,0,0,0,0,,2024-09-04 03:30:54
503,2721,0,0,30,60,0,0,1,1,2025-07-13 00:35:55,
504,2008,0,0,0,0,0,0,0,0,,2025-02-24 10:42:10
505,4918,0,0,0,0,0,0,0,0,,2025-12-05 19:22:54
506,872,0,0,0,0,0,0,0,0,,2025-09-25 07:10:34
507,1116,0,0,0,0,0,0,0,0,,2024-09-30 07:00:58
508,4182,0,0,0,0,0,0,0,0,,2026-03-13 23:55:11
509,3003,0,0,0,0,0,0,0,0,,2025-05-07 16:25:27
510,4501,0,0,0,0,0,0,0,0,,2025-06-08 21:09:33
511,1888,0,15,15,15,0,0,0,0,,2025-06-29 03:55:47
512,4795,0,0,0,0,0,0,0,0,,2024-03-22 18:53:02
513,213,0,0,0,0,0,0,0,0,,2025-11-12 11:06:53
514,2950,0,0,0,0,0,0,0,0,,2025-07-22 23:23:10
515,4116,0,0,0,0,0,0,0,0,,2024-12-24 14:59:38
516,3330,0,0,0,0,0,0,0,0,,2025-09-04 08:13:11
517,4920,0,6,15,15,0,0,0,0,,2025-12-30 08:24:29
518,3766,0,0,0,0,0,0,0,0,,2025-04-01 19:17:45
519,4540,0,15,15,15,0,0,0,0,,2025-07-30 14:47:58
520,146,0,0,0,0,0,0,0,0,,2025-09-19 07:22:16
521,4584,0,0,0,0,0,0,0,0,,2024-06-26 00:35:14
522,482,0,0,5,5,0,0,0,0,,2025-03-22 13:55:55
523,1839,0,0,0,0,0,0,0,0,,2024-04-16 17:13:30
524,1894,0,0,0,0,0,0,0,0,,2024-08-10 21:09:37
525,3130,0,0,0,0,0,0,0,0,,2025-10-29 17:35:08
526,1167,0,0,0,0,0,0,0,0,,2024-07-21 14:40:35
527,1336,0,0,0,0,0,0,0,0,,2025-02-26 12:08:54
528,2919,0,0,0,0,0,0,0,0,,2024-12-16 10:10:29
529,512,5,5,5,5,0,0,0,0,,2026-01-24 06:52:56
530,3850,25,25,25,25,0,0,0,0,,2025-11-25 21:23:11
531,570,0,0,0,0,0,0,0,0,,2025-11-27 08:02:10
532,3425,0,0,0,0,0,0,0,0,,2024-05-15 04:13:45
533,4079,0,0,0,0,0,0,0,0,,2024-11-18 10:22:24
534,2910,11,25,25,25,0,0,0,0,,2024-08-26 16:38:38
535,2,5,5,5,5,0,0,0,0,,2024-07-24 16:43:16
536,3078,0,0,0,0,0,0,0,0,,2025-04-25 14:38:41
537,277,0,0,0,0,0,0,0,0,,2024-05-20 07:39:25
538,996,0,0,15,15,0,0,0,0,,2025-05-12 18:01:12
539,2996,0,0,0,0,0,0,0,0,,2025-05-03 18:42:28
540,1601,0,0,0,0,0,0,0,0,,2025-01-19 00:46:34
541,4286,0,0,0,0,0,0,0,0,,2024-08-22 21:34:42
542,4726,0,7,25,25,0,0,0,0,,2025-08-29 08:44:21
543,4441,0,0,0,0,0,0,0,0,,2025-05-20 16:24:45
544,3825,0,0,0,30,0,0,0,1,,2024-11-03 10:36:07
545,4547,15,15,15,15,0,0,0,0,,2024-10-15 10:09:18
546,1571,0,0,0,0,0,0,0,0,,2024-07-09 07:41:07
547,234,0,0,0,0,0,0,0,0,,2025-11-22 08:13:33
548,2892,0,0,0,0,0,0,0,0,,2025-07-07 17:02:26
549,3476,0,0,0,0,0,0,0,0,,2025-01-02 00:33:22
550,1673,0,0,0,0,0,0,0,0,,2024-10-24 03:31:31
551,3672,0,0,0,0,0,0,0,0,,2024-10-05 01:23:32
552,1477,0,0,0,0,0,0,0,0,,2025-07-27 14:10:22
553,2210,0,2,5,5,0,0,0,0,,2024-08-21 09:30:21
554,2429,0,0,0,0,0,0,0,0,,2024-03-24 07:50:27
555,2876,0,0,0,0,0,0,0,0,,2025-02-05 15:06:53
556,4010,0,0,0,0,0,0,0,0,,2025-04-21 21:09:12
557,717,0,0,0,0,0,0,0,0,,2025-06-07 14:37:37
558,2347,0,5,15,15,0,0,0,0,,2024-08-31 21:26:13
559,780,22,25,25,25,0,0,0,0,,2025-10-09 20:04:39
560,339,5,5,5,5,0,0,0,0,,2024-12-01 16:12:08
561,2454,0,0,0,0,0,0,0,0,,2024-05-12 03:56:53
562,3722,0,0,0,0,0,0,0,0,,2025-12-14 21:53:59
563,286,0,0,0,0,0,0,0,0,,2024-10-09 10:51:45
564,2900,0,0,0,0,0,0,0,0,,2024-05-02 11:47:16
565,1437,5,5,5,5,0,0,0,0,,2025-12-08 18:48:42
566,4867,0,0,0,0,0,0,0,0,,2024-07-30 06:45:08
567,3782,0,0,0,0,0,0,0,0,,2024-04-18 07:50:53
568,620,0,0,0,0,0,0,0,0,,2025-06-04 13:15:53
569,4449,22,25,25,25,0,0,0,0,,2024-10-23 09:34:49
570,3550,0,0,0,0,0,0,0,0,,2025-03-25 22:20:01
571,418,0,0,0,0,0,0,0,0,,2025-10-25 22:29:13
572,4127,5,5,5,5,0,0,0,0,,2024-06-12 01:08:18
573,3364,0,0,0,0,0,0,0,0,,2024-05-24 18:38:04
574,4569,0,5,5,5,0,0,0,0,,2025-06-25 21:14:38
575,592,0,2,5,5,0,0,0,0,,2024-12-12 11:18:01
576,4866,5,5,5,5,0,0,0,0,,2024-07-03 02:37:31
577,4715,0,0,0,0,0,0,0,0,,2025-02-08 10:22:00
578,2527,0,0,0,0,0,0,0,0,,2024-07-05 06:34:21
579,2510,0,0,5,5,0,0,0,0,,2024-09-10 14:22:22
580,4051,20,25,25,25,0,0,0,0,,2026-01-19 21:30:51
581,4952,0,5,5,5,0,0,0,0,,2024-05-13 02:14:40
582,4294,0,0,0,0,0,0,0,0,,2025-02-18 13:12:53
583,2859,0,0,0,0,0,0,0,0,,2025-06-06 16:31:43
584,2445,5,5,5,5,0,0,0,0,,2025-02-28 00:55:57
585,1832,0,5,5,5,0,0,0,0,,2025-12-20 16:13:58
586,4428,0,5,5,5,0,0,0,0,,2024-08-14 21:14:52
587,3701,0,0,0,0,0,0,0,0,,2025-10-21 00:28:13
588,4233,25,25,25,25,0,0,0,0,,2025-05-28 12:24:40
589,4506,0,0,0,0,0,0,0,0,,2025-04-20 00:25:28
590,1632,25,25,25,25,0,0,0,0,,2024-10-14 01:32:23
591,4444,0,5,5,5,0,0,0,0,,2025-09-08 15:25:34
592,1520,0,0,0,0,0,0,0,0,,2025-04-06 18:02:38
593,4011,0,5,5,5,0,0,0,0,,2025-03-29 15:47:29
594,2326,0,0,0,0,0,0,0,0,,2025-11-18 04:17:19
595,3168,0,0,25,25,0,0,0,0,,2024-12-17 05:40:12
596,1407,0,0,0,0,0,0,0,0,,2026-02-05 19:59:59
597,2720,0,0,0,0,0,0,0,0,,2024-03-14 09:25:30
598,271,0,0,0,0,0,0,0,0,,2025-09-30 09:01:40
599,1350,0,0,0,0,0,0,0,0,,2025-12-12 20:14:14
600,1948,0,0,0,0,0,0,0,0,,2026-06-14 06:10:36
601,3933,0,0,0,0,0,0,0,0,,2025-05-08 23:56:15
602,3681,0,0,0,0,0,0,0,0,,2025-09-03 04:12:19
603,252,0,0,0,0,0,0,0,0,,2025-09-04 02:09:11
604,271,5,5,5,5,0,0,0,0,,2025-10-01 22:15:01
605,3546,0,9,15,15,0,0,0,0,,2024-04-14 21:48:59
606,4751,0,0,15,15,0,0,0,0,,2025-03-16 01:32:38
607,4801,0,0,0,0,0,0,0,0,,2025-02-10 07:46:57
608,4517,0,0,5,5,0,0,0,0,,2024-10-09 14:50:11
609,2284,0,0,0,0,0,0,0,0,,2025-02-01 00:47:51
610,1666,5,5,5,5,0,0,0,0,,2024-08-05 07:10:03
611,2113,0,0,0,0,0,0,0,0,,2025-02-09 23:06:55
612,3375,0,0,0,0,0,0,0,0,,2024-09-24 02:13:08
613,4449,15,15,15,15,0,0,0,0,,2025-07-20 11:29:44
614,1070,0,0,0,0,0,0,0,0,,2024-07-14 17:26:54
615,2310,0,0,0,0,0,0,0,0,,2024-12-31 19:33:36
616,1684,30,60,90,120,1,1,1,1,2025-02-15 16:29:04,
617,2212,5,5,5,5,0,0,0,0,,2025-06-17 11:48:57
618,2607,0,0,0,0,0,0,0,0,,2025-03-20 20:51:29
619,2108,0,0,0,0,0,0,0,0,,2025-07-16 03:34:34
620,2730,0,6,15,15,0,0,0,0,,2024-11-03 13:48:25
621,1943,10,25,25,25,0,0,0,0,,2025-01-13 20:04:39
622,4016,0,0,0,0,0,0,0,0,,2025-09-29 11:28:20
623,2311,0,0,0,0,0,0,0,0,,2024-09-18 10:36:56
624,220,0,15,15,15,0,0,0,0,,2025-08-06 22:27:30
625,2475,5,5,5,5,0,0,0,0,,2025-05-23 16:55:28
626,4586,0,0,0,0,0,0,0,0,,2025-12-21 01:54:24
627,327,14,25,25,25,0,0,0,0,,2026-06-04 10:06:10
628,1536,0,0,0,0,0,0,0,0,,2025-04-11 13:54:05
629,4646,0,13,15,15,0,0,0,0,,2025-02-09 15:26:05
630,2901,0,0,0,0,0,0,0,0,,2024-10-11 14:32:35
631,1222,0,0,0,0,0,0,0,0,,2025-10-13 19:56:41
632,2610,0,0,0,0,0,0,0,0,,2024-05-01 07:03:01
633,4925,5,5,5,5,0,0,0,0,,2025-09-15 23:13:51
634,4228,0,0,5,5,0,0,0,0,,2024-12-19 05:01:19
635,2241,0,0,0,0,0,0,0,0,,2024-03-18 01:19:27
636,441,0,0,0,0,0,0,0,0,,2024-09-20 03:08:40
637,86,0,0,0,0,0,0,0,0,,2024-05-12 13:08:42
638,3012,0,0,0,0,0,0,0,0,,2024-11-05 05:13:29
639,3629,16,25,25,25,0,0,0,0,,2025-12-28 21:55:40
640,789,15,15,15,15,0,0,0,0,,2024-09-14 03:06:42
641,1437,0,14,25,25,0,0,0,0,,2024-08-21 19:25:33
642,2604,0,0,0,0,0,0,0,0,,2025-10-19 07:42:49
643,2097,0,0,0,0,0,0,0,0,,2025-11-29 16:46:52
644,3301,5,5,5,5,0,0,0,0,,2025-02-20 22:25:09
645,1504,0,0,0,0,0,0,0,0,,2024-04-28 01:08:24
646,1745,0,0,0,0,0,0,0,0,,2024-07-17 21:48:44
647,4141,0,0,0,0,0,0,0,0,,2024-06-28 13:29:08
648,3530,0,0,15,15,0,0,0,0,,2025-03-29 22:39:24
649,3699,0,15,15,15,0,0,0,0,,2024-08-19 19:24:25
650,2573,0,22,30,30,0,0,1,1,2024-07-02 13:36:14,
651,4342,0,5,5,5,0,0,0,0,,2025-09-23 07:00:24
652,4302,5,5,5,5,0,0,0,0,,2026-03-28 04:20:47
653,3050,24,25,25,25,0,0,0,0,,2025-11-26 11:54:55
654,2926,0,15,15,15,0,0,0,0,,2024-03-15 07:48:04
655,3182,0,0,0,0,0,0,0,0,,2025-03-24 22:46:29
656,96,0,0,0,0,0,0,0,0,,2025-07-05 07:13:35
657,3222,0,0,0,0,0,0,0,0,,2025-11-08 02:52:15
658,3633,0,0,0,0,0,0,0,0,,2024-06-24 12:49:47
659,1042,15,15,15,15,0,0,0,0,,2026-01-05 02:12:20
660,3728,15,15,15,15,0,0,0,0,,2025-01-07 05:45:00
661,1482,0,5,5,5,0,0,0,0,,2025-07-25 19:10:05
662,2485,0,0,0,0,0,0,0,0,,2025-12-30 01:06:12
663,3801,0,0,0,0,0,0,0,0,,2024-08-20 18:02:15
664,2652,0,0,0,0,0,0,0,0,,2026-01-29 18:13:21
665,1042,0,4,5,5,0,0,0,0,,2025-08-09 15:48:42
666,3746,0,0,0,0,0,0,0,0,,2025-06-10 02:11:00
667,2716,0,0,0,0,0,0,0,0,,2026-01-04 01:48:48
668,314,9,15,15,15,0,0,0,0,,2025-10-30 18:03:27
669,4197,0,0,0,0,0,0,0,0,,2024-09-24 04:25:50
670,1761,4,15,15,15,0,0,0,0,,2025-04-25 23:25:25
671,882,0,0,0,0,0,0,0,0,,2024-07-28 02:33:42
672,1375,15,30,30,30,0,1,1,1,2025-09-08 19:31:53,
673,1524,5,5,5,5,0,0,0,0,,2025-06-04 09:47:30
674,1743,0,0,0,0,0,0,0,0,,2024-06-01 23:54:45
675,307,5,5,5,5,0,0,0,0,,2025-06-01 08:39:02
676,4442,0,0,0,0,0,0,0,0,,2024-07-18 20:51:17
677,1,0,0,0,0,0,0,0,0,,2024-04-09 13:22:40
678,2235,5,5,5,5,0,0,0,0,,2024-10-25 09:00:57
679,3258,0,0,0,0,0,0,0,0,,2024-07-20 07:37:59
680,4979,21,25,25,25,0,0,0,0,,2025-08-14 23:28:33
681,1077,0,0,0,0,0,0,0,0,,2024-12-27 22:33:34
682,477,0,2,5,5,0,0,0,0,,2024-11-28 03:17:59
683,512,0,0,0,0,0,0,0,0,,2024-06-12 01:23:53
684,3529,0,0,15,15,0,0,0,0,,2024-06-11 06:07:32
685,4887,6,15,15,15,0,0,0,0,,2025-10-08 10:29:19
686,3359,0,0,0,0,0,0,0,0,,2025-11-29 11:54:13
687,4216,0,15,15,15,0,0,0,0,,2024-03-04 11:04:29
688,1525,0,0,5,5,0,0,0,0,,2024-10-11 16:22:58
689,895,15,15,15,15,0,0,0,0,,2025-08-13 16:51:02
690,2638,16,30,30,30,0,1,1,1,2024-08-11 08:52:13,
691,3948,0,0,0,0,0,0,0,0,,2024-08-01 10:57:05
692,4104,0,0,0,0,0,0,0,0,,2024-10-26 08:39:11
693,134,0,0,0,0,0,0,0,0,,2024-07-17 05:12:39
694,432,0,7,15,15,0,0,0,0,,2026-01-09 09:12:39
695,307,0,3,15,15,0,0,0,0,,2025-05-17 23:01:44
696,51,0,20,25,25,0,0,0,0,,2024-08-02 09:13:28
697,2953,6,15,15,15,0,0,0,0,,2024-05-13 21:19:58
698,1286,0,0,0,0,0,0,0,0,,2025-05-19 20:12:19
699,4576,5,5,5,5,0,0,0,0,,2025-11-07 01:07:31
700,1210,0,0,0,0,0,0,0,0,,2024-02-06 17:23:35
701,198,0,9,25,25,0,0,0,0,,2025-09-11 06:55:31
702,4395,0,0,0,0,0,0,0,0,,2025-05-14 11:08:59
703,3072,0,0,0,0,0,0,0,0,,2025-04-03 14:21:47
704,4625,0,5,5,5,0,0,0,0,,2024-11-14 12:50:30
705,820,0,0,0,0,0,0,0,0,,2024-06-11 14:32:39
706,3064,0,0,0,0,0,0,0,0,,2024-11-29 14:50:03
707,1600,0,0,0,0,0,0,0,0,,2024-10-18 21:23:38
708,2850,0,0,0,60,0,0,0,1,,2024-11-02 14:21:39
709,2599,0,0,0,0,0,0,0,0,,2024-05-05 04:08:18
710,4284,0,0,0,0,0,0,0,0,,2025-06-06 18:51:21
711,1857,0,5,5,5,0,0,0,0,,2024-04-11 21:06:11
712,3458,0,5,15,15,0,0,0,0,,2024-12-22 02:03:22
713,4057,0,0,0,0,0,0,0,0,,2026-06-16 16:06:37
714,228,0,0,0,0,0,0,0,0,,2025-07-10 23:44:23
715,3062,0,0,0,0,0,0,0,0,,2025-09-02 03:16:50
716,4421,0,0,0,0,0,0,0,0,,2024-09-13 04:55:37
717,3005,0,0,0,0,0,0,0,0,,2024-08-31 16:42:53
718,2155,0,0,0,0,0,0,0,0,,2025-12-10 13:28:12
719,3072,0,5,5,5,0,0,0,0,,2024-06-02 08:47:15
720,1520,3,5,5,5,0,0,0,0,,2024-04-27 14:57:27
721,1799,0,0,0,0,0,0,0,0,,2025-10-27 02:34:48
722,783,0,0,0,0,0,0,0,0,,2024-11-26 16:48:10
723,462,0,15,15,15,0,0,0,0,,2024-10-23 17:19:04
724,2337,2,25,25,25,0,0,0,0,,2025-08-03 17:49:43
725,4018,0,30,60,90,0,1,1,1,2025-08-07 06:23:24,
726,2135,0,0,0,0,0,0,0,0,,2024-07-23 11:31:55
727,680,0,0,0,0,0,0,0,0,,2024-11-17 18:07:19
728,93,0,0,0,0,0,0,0,0,,2025-11-30 05:50:30
729,2590,0,0,0,0,0,0,0,0,,2025-10-27 14:52:14
730,3337,0,5,5,5,0,0,0,0,,2024-07-07 00:15:06
731,2122,0,0,0,0,0,0,0,0,,2024-08-31 03:41:01
732,589,0,13,15,15,0,0,0,0,,2024-08-28 15:44:29
733,390,15,15,15,15,0,0,0,0,,2024-10-01 07:51:21
734,3017,0,0,0,0,0,0,0,0,,2024-04-22 05:57:06
735,2871,15,15,15,15,0,0,0,0,,2025-09-28 12:30:12
736,1191,0,0,0,0,0,0,0,0,,2024-10-29 10:59:29
737,2644,0,0,0,0,0,0,0,0,,2025-12-08 07:41:50
738,2408,0,5,5,5,0,0,0,0,,2025-12-21 03:26:09
739,1373,0,0,0,0,0,0,0,0,,2024-05-03 20:23:09
740,1870,0,0,0,0,0,0,0,0,,2025-07-16 07:34:43
741,3359,5,5,5,5,0,0,0,0,,2024-09-12 13:59:42
742,2938,0,0,0,0,0,0,0,0,,2026-01-18 20:23:39
743,3641,0,5,5,5,0,0,0,0,,2024-09-01 21:54:53
744,253,0,1,15,15,0,0,0,0,,2025-12-25 21:37:33
745,1307,0,0,0,0,0,0,0,0,,2024-12-18 19:01:36
746,278,0,0,0,0,0,0,0,0,,2024-08-05 23:13:38
747,535,9,25,25,25,0,0,0,0,,2025-04-21 01:44:35
748,1410,0,0,0,0,0,0,0,0,,2024-03-15 02:03:42
749,4455,0,0,0,0,0,0,0,0,,2024-03-31 20:17:27
750,3098,0,0,15,15,0,0,0,0,,2025-05-01 17:06:41
751,1707,0,0,5,5,0,0,0,0,,2024-07-31 03:57:21
752,419,0,0,0,0,0,0,0,0,,2024-06-27 22:27:40
753,2660,0,0,0,0,0,0,0,0,,2025-02-18 04:29:20
754,329,0,5,25,25,0,0,0,0,,2025-02-01 02:05:56
755,3332,0,0,0,0,0,0,0,0,,2024-12-25 06:31:34
756,2646,0,0,0,0,0,0,0,0,,2025-12-22 18:14:27
757,891,0,3,5,5,0,0,0,0,,2024-08-08 01:37:46
758,3364,15,15,15,15,0,0,0,0,,2025-05-09 15:46:52
759,3901,0,0,0,0,0,0,0,0,,2025-12-27 06:05:52
760,79,0,0,0,0,0,0,0,0,,2024-09-17 06:13:19
761,1999,0,0,0,0,0,0,0,0,,2026-01-20 10:37:07
762,4596,25,25,25,25,0,0,0,0,,2026-05-26 10:42:52
763,1553,0,0,0,0,0,0,0,0,,2025-10-10 04:59:23
764,3046,0,0,0,0,0,0,0,0,,2026-04-07 14:00:52
765,2693,5,5,5,5,0,0,0,0,,2025-08-14 22:47:40
766,252,0,8,15,15,0,0,0,0,,2025-08-02 22:18:12
767,4307,0,15,15,15,0,0,0,0,,2025-09-02 02:48:47
768,200,0,0,0,0,0,0,0,0,,2025-06-29 00:49:53
769,3161,15,15,15,15,0,0,0,0,,2025-10-02 16:43:55
770,4814,0,0,0,0,0,0,0,0,,2024-06-05 15:57:51
771,299,0,0,0,0,0,0,0,0,,2025-03-15 10:35:58
772,3495,0,0,0,0,0,0,0,0,,2025-09-06 13:24:07
773,4739,0,5,5,5,0,0,0,0,,2024-10-19 10:06:39
774,2419,0,0,0,0,0,0,0,0,,2025-07-06 18:14:39
775,2017,0,0,0,0,0,0,0,0,,2025-09-14 01:21:57
776,148,0,0,0,0,0,0,0,0,,2024-05-22 16:49:02
777,2895,0,0,15,15,0,0,0,0,,2025-03-15 03:59:29
778,4841,0,0,0,0,0,0,0,0,,2025-10-11 20:34:05
779,2113,0,0,0,0,0,0,0,0,,2025-12-12 00:11:51
780,4094,0,0,0,0,0,0,0,0,,2024-04-25 10:40:29
781,1515,0,0,0,0,0,0,0,0,,2024-09-12 11:59:27
782,3737,5,5,5,5,0,0,0,0,,2024-05-28 20:38:41
783,4396,0,0,0,0,0,0,0,0,,2025-07-13 16:02:46
784,1005,0,5,5,5,0,0,0,0,,2025-12-02 21:43:43
785,3396,12,15,15,15,0,0,0,0,,2024-11-02 20:45:04
786,1283,0,0,0,0,0,0,0,0,,2025-01-14 15:12:59
787,1014,9,25,25,25,0,0,0,0,,2024-08-29 16:09:33
788,3242,0,0,0,0,0,0,0,0,,2024-10-23 06:59:13
789,3175,0,0,0,0,0,0,0,0,,2024-08-21 03:35:05
790,4634,0,0,15,15,0,0,0,0,,2025-12-09 17:32:29
791,4115,0,0,0,0,0,0,0,0,,2025-12-16 17:16:57
792,3247,0,0,0,0,0,0,0,0,,2025-04-04 16:45:03
793,2760,0,0,0,0,0,0,0,0,,2026-02-25 00:23:18
794,3469,0,0,0,0,0,0,0,0,,2025-08-09 19:10:09
795,325,0,0,0,0,0,0,0,0,,2024-06-06 23:09:21
