app_id,user_id,apply_dt,channel,product_type,requested_amount,requested_term,risk_score,decision,approve_dt,approved_amount,approved_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,register_dt,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,first_seen_min,first_seen_max,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,loan_id,disburse_dt,principal,term_days,apr,first_due_dt,dpd_max_30d,dpd_max_60d,dpd_max_90d,dpd_max_180d,dpd30_ever_30d,dpd30_ever_60d,dpd30_ever,dpd30_ever_180d,chargeoff_dt,paid_off_dt,loan_age_days,label_available,y_dpd30_ever
1928,900,2025-07-10 05:04:34,app,installment,4501,120,611,approved,2025-07-10 05:04:34,4501,120,5,25,0.09,0,68,38,2023-12-27 04:43:23,23,M,3,college,single,4,self_employed,5191.0,70,384,2,3,0,626.0,0,0.3,4,5,3,3,2023-12-31 04:43:23,2024-03-26 04:43:23,0,0.0,0,0.0,31.333333333333332,36.0,3.3333333333333335,5.0,0.6666666666666666,0.6666666666666666,833.0,2025-07-11 05:04:34,4501.0,120.0,0.245,2025-08-17 05:04:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-20 05:04:34,164.0,True,0
1930,671,2024-05-01 02:32:52,partner,short_term,3040,30,640,approved,2024-05-01 02:32:52,3040,30,6,9,0.33,0,52,21,2025-03-16 11:55:58,37,M,4,college,single,6,private,4109.0,44,187,4,1,0,709.0,0,0.19,4,0,1,1,2025-05-29 11:55:58,2025-05-29 11:55:58,0,0.0,0,0.0,59.0,59.0,5.0,5.0,1.0,0.0,834.0,2024-05-02 02:32:52,3040.0,30.0,0.239,2024-05-16 02:32:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-06-02 02:32:52,599.0,True,0
1934,2054,2024-08-21 05:32:40,app,installment,4388,120,606,approved,2024-08-21 05:32:40,4388,120,9,27,0.32,0,69,25,2025-06-12 08:20:11,36,F,2,college,divorced,0,self_employed,3418.0,110,405,5,3,0,600.0,0,0.15,7,1,3,2,2025-09-14 08:20:11,2025-10-09 08:20:11,0,0.0,0,0.0,51.333333333333336,65.0,2.0,3.0,1.0,0.6666666666666666,835.0,2024-08-22 05:32:40,4388.0,120.0,0.241,2024-09-28 05:32:40,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-12-27 05:32:40,487.0,True,0
1938,4222,2024-06-06 20:40:01,app,short_term,1662,21,618,approved,2024-06-08 20:40:01,1662,21,0,21,0.59,0,17,0,2024-11-16 01:19:35,35,M,3,high,married,7,state,3416.0,82,201,5,2,0,633.0,0,0.07,1,0,2,2,2025-03-05 01:19:35,2025-03-05 01:19:35,0,0.0,0,0.0,60.0,62.0,1.5,2.0,1.0,1.0,836.0,2024-06-09 20:40:01,1662.0,21.0,0.262,2024-06-21 20:40:01,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-07-12 20:40:01,561.0,True,0
1941,2589,2025-08-27 02:12:22,app,installment,2044,60,547,approved,2025-08-28 02:12:22,2044,60,0,11,0.1,0,103,31,2024-09-25 08:56:44,36,F,4,high,married,1,self_employed,2275.0,60,393,4,3,0,456.0,0,0.15,4,4,3,2,2024-11-21 08:56:44,2025-01-21 08:56:44,0,0.0,0,0.0,40.0,50.0,1.6666666666666667,3.0,1.0,1.0,837.0,2025-08-29 02:12:22,2044.0,60.0,0.236,2025-09-20 02:12:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-09 02:12:22,115.0,True,0
1945,51,2025-01-18 01:34:22,app,short_term,3955,14,557,approved,2025-01-20 01:34:22,3927,14,5,21,0.36,0,99,23,2025-06-30 17:26:17,54,M,3,college,single,9,self_employed,2618.0,29,223,2,3,1,539.0,0,0.26,1,3,3,3,2025-06-30 17:26:17,2025-09-28 17:26:17,0,0.0,0,0.0,22.0,24.0,1.0,1.0,1.0,1.0,838.0,2025-01-20 01:34:22,3927.0,14.0,0.163,2025-01-30 01:34:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-02-11 01:34:22,336.0,True,0
1946,328,2024-10-18 05:35:46,app,short_term,3425,21,572,approved,2024-10-20 05:35:46,3425,21,4,19,0.47,0,65,36,2024-01-20 07:28:04,52,F,3,college,single,8,self_employed,3130.0,29,435,5,3,1,521.0,1,0.31,4,0,3,3,2024-03-25 07:28:04,2024-04-23 07:28:04,0,0.0,0,0.0,28.0,71.0,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,839.0,2024-10-21 05:35:46,3425.0,21.0,0.222,2024-11-02 05:35:46,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-11-13 05:35:46,427.0,True,0
1947,75,2025-04-18 12:55:40,app,short_term,3361,21,592,approved,2025-04-19 12:55:40,3361,21,1,31,0.56,1,49,24,2025-05-08 03:05:53,30,M,2,college,married,3,private,4321.0,54,239,2,2,1,609.0,0,0.5,5,0,2,2,2025-05-18 03:05:53,2025-08-26 03:05:53,0,0.0,0,0.0,64.0,69.0,2.5,4.0,1.0,0.0,840.0,2025-04-20 12:55:40,3361.0,21.0,0.202,2025-05-02 12:55:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-05-15 12:55:40,246.0,True,0
1949,2017,2024-01-28 01:41:16,web,installment,2891,180,561,approved,2024-01-30 01:41:16,2891,180,6,27,0.39,0,70,20,2024-11-24 14:27:43,40,F,2,high,married,7,unemployed,6578.0,50,306,2,3,0,512.0,3,0.11,5,1,3,2,2025-02-08 14:27:43,2025-02-22 14:27:43,0,0.0,0,0.0,50.333333333333336,64.0,1.6666666666666667,3.0,0.6666666666666666,0.3333333333333333,841.0,2024-01-30 01:41:16,2891.0,180.0,0.291,2024-03-22 01:41:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-08-07 01:41:16,692.0,True,0
1951,1779,2024-12-12 22:20:15,app,short_term,4886,7,661,approved,2024-12-13 22:20:15,4886,7,7,26,0.11,0,46,13,2024-01-27 03:18:04,27,M,3,college,single,1,private,5619.0,62,167,5,3,0,589.0,0,0.26,6,0,3,2,2024-01-28 03:18:04,2024-02-21 03:18:04,0,0.0,0,0.0,32.666666666666664,40.0,1.0,1.0,1.0,1.0,842.0,2024-12-14 22:20:15,4886.0,7.0,0.229,2024-12-22 22:20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-12-30 22:20:15,373.0,True,0
1952,1723,2024-11-08 13:47:46,app,short_term,3905,7,564,approved,2024-11-09 13:47:46,3905,7,0,35,0.28,0,65,2,2025-01-16 18:40:20,22,M,1,high,single,4,unemployed,4991.0,7,263,1,1,1,587.0,2,0.3,1,1,1,1,2025-03-26 18:40:20,2025-03-26 18:40:20,0,0.0,0,0.0,5.0,5.0,4.0,4.0,1.0,1.0,843.0,2024-11-09 13:47:46,3905.0,7.0,0.281,2024-11-17 13:47:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-11-21 13:47:46,408.0,True,0
1953,4244,2024-03-14 13:05:52,app,installment,4795,90,660,approved,2024-03-16 13:05:52,4795,90,3,17,0.21,1,91,36,2025-10-20 02:03:57,22,M,3,middle,married,2,private,7005.0,24,314,2,1,0,657.0,0,0.12,4,0,1,1,2025-12-09 02:03:57,2025-12-09 02:03:57,0,0.0,0,0.0,29.0,29.0,2.0,2.0,1.0,1.0,844.0,2024-03-17 13:05:52,4795.0,90.0,0.144,2024-04-15 13:05:52,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-06-17 13:05:52,645.0,True,0
1958,2675,2024-03-06 07:12:50,app,installment,1317,120,647,approved,2024-03-06 07:12:50,1317,120,5,20,0.18,0,93,23,2025-02-19 02:46:07,31,F,3,college,single,5,private,5673.0,66,74,4,2,0,553.0,0,0.36,2,0,2,2,2025-05-21 02:46:07,2025-06-10 02:46:07,0,0.0,1,0.5,36.5,48.0,1.0,1.0,1.0,1.0,845.0,2024-03-06 07:12:50,1317.0,120.0,0.271,2024-04-12 07:12:50,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-07-13 07:12:50,656.0,True,0
1961,3543,2024-02-03 18:17:05,app,installment,3020,180,618,approved,2024-02-03 18:17:05,3020,180,4,17,0.61,0,55,29,2024-10-17 19:29:40,21,M,4,college,married,0,private,3627.0,106,210,2,2,0,554.0,0,0.38,3,1,2,2,2024-11-08 19:29:40,2025-01-12 19:29:40,0,0.0,0,0.0,34.0,55.0,1.0,1.0,1.0,1.0,846.0,2024-02-04 18:17:05,3020.0,180.0,0.216,2024-03-27 18:17:05,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,2024-08-15 18:17:05,687.0,True,0
1962,412,2024-03-03 06:45:05,app,installment,4431,180,643,approved,2024-03-05 06:45:05,4431,180,1,36,0.34,0,83,17,2024-06-08 15:34:25,24,F,2,high,single,10,state,2996.0,34,404,1,3,1,634.0,0,0.2,1,0,3,2,2024-06-08 15:34:25,2024-09-24 15:34:25,0,0.0,0,0.0,49.333333333333336,55.0,2.3333333333333335,4.0,1.0,0.3333333333333333,847.0,2024-03-05 06:45:05,4431.0,180.0,0.23,2024-04-26 06:45:05,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-09-09 06:45:05,657.0,True,0
1964,2335,2025-07-26 04:53:46,app,short_term,1792,21,516,approved,2025-07-26 04:53:46,1792,21,4,23,0.34,0,85,23,2025-08-13 00:22:54,51,M,3,college,single,7,state,1859.0,62,488,1,1,1,618.0,0,0.18,1,5,1,1,2025-09-08 00:22:54,2025-09-08 00:22:54,0,0.0,1,1.0,30.0,30.0,3.0,3.0,1.0,1.0,848.0,2025-07-27 04:53:46,1792.0,21.0,0.186,2025-08-08 04:53:46,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,2025-08-27 04:53:46,148.0,True,0
1965,2362,2024-08-14 13:21:27,app,installment,973,60,614,approved,2024-08-16 13:21:27,973,60,5,26,0.07,1,70,4,2025-06-30 14:29:32,36,M,5,college,married,2,self_employed,3584.0,89,481,2,1,1,591.0,0,0.18,0,2,1,1,2025-08-18 14:29:32,2025-08-18 14:29:32,0,0.0,0,0.0,39.0,39.0,1.0,1.0,1.0,1.0,849.0,2024-08-16 13:21:27,973.0,60.0,0.256,2024-09-07 13:21:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-10-20 13:21:27,493.0,True,0
1968,3960,2024-05-10 13:12:32,app,short_term,870,7,583,approved,2024-05-10 13:12:32,870,7,0,13,0.46,0,75,34,2024-05-17 20:33:07,48,F,4,college,married,1,state,3873.0,65,416,5,3,0,640.0,1,0.39,8,0,3,2,2024-05-17 20:33:07,2024-08-11 20:33:07,0,0.0,0,0.0,44.666666666666664,57.0,1.6666666666666667,2.0,0.3333333333333333,1.0,850.0,2024-05-10 13:12:32,870.0,7.0,0.222,2024-05-18 13:12:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-05-20 13:12:32,591.0,True,0
1970,673,2025-07-21 09:38:02,web,installment,1499,180,595,approved,2025-07-23 09:38:02,1499,180,6,18,0.36,0,29,46,2024-03-02 10:04:39,41,F,3,high,married,3,private,3053.0,30,389,1,3,1,634.0,0,0.15,1,1,3,2,2024-04-12 10:04:39,2024-06-27 10:04:39,0,0.0,0,0.0,40.333333333333336,69.0,2.0,3.0,1.0,0.3333333333333333,851.0,2025-07-23 09:38:02,1499.0,180.0,0.327,2025-09-13 09:38:02,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2026-01-21 09:38:02,152.0,True,0
1975,2667,2024-02-05 10:39:34,app,short_term,1987,7,603,approved,2024-02-06 10:39:34,1987,7,5,16,0.3,0,123,10,2025-07-24 01:38:56,45,M,4,college,married,4,self_employed,2571.0,112,481,2,1,1,695.0,0,0.01,3,0,1,1,2025-09-01 01:38:56,2025-09-01 01:38:56,0,0.0,0,0.0,64.0,64.0,3.0,3.0,1.0,1.0,852.0,2024-02-06 10:39:34,1987.0,7.0,0.272,2024-02-14 10:39:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-21 10:39:34,685.0,True,0
1977,2794,2024-09-19 08:48:21,app,installment,1825,120,575,approved,2024-09-20 08:48:21,1825,120,4,13,0.58,0,90,0,2025-02-10 05:41:27,25,M,4,graduate,divorced,4,state,2047.0,89,161,2,3,0,578.0,0,0.18,3,0,3,2,2025-04-23 05:41:27,2025-05-26 05:41:27,0,0.0,1,0.3333333333333333,32.333333333333336,53.0,1.6666666666666667,3.0,1.0,1.0,853.0,2024-09-21 08:48:21,1825.0,120.0,0.283,2024-10-28 08:48:21,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,,2025-01-31 08:48:21,457.0,True,0
1980,4280,2024-06-04 19:43:13,app,installment,3763,180,610,approved,2024-06-06 19:43:13,3763,180,7,15,0.29,0,69,38,2024-03-21 22:32:19,36,M,4,college,married,8,private,3389.0,99,409,5,3,0,570.0,0,0.26,4,0,3,2,2024-03-29 22:32:19,2024-05-13 22:32:19,0,0.0,0,0.0,32.0,49.0,1.0,1.0,0.6666666666666666,1.0,854.0,2024-06-07 19:43:13,3763.0,180.0,0.28,2024-07-29 19:43:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-12-11 19:43:13,563.0,True,0
1985,3999,2024-01-24 09:00:52,app,short_term,4460,21,647,approved,2024-01-26 09:00:52,4460,21,6,22,0.45,0,34,39,2024-11-13 20:44:38,47,M,4,graduate,married,2,self_employed,7087.0,107,341,5,3,0,734.0,0,0.48,5,1,3,2,2024-12-08 20:44:38,2025-03-04 20:44:38,0,0.0,0,0.0,39.0,47.0,1.0,1.0,1.0,1.0,855.0,2024-01-26 09:00:52,4460.0,21.0,0.289,2024-02-07 09:00:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-29 09:00:52,696.0,True,0
1987,1760,2024-05-29 21:36:54,web,short_term,2595,30,622,approved,2024-05-29 21:36:54,2595,30,4,33,0.4,0,64,63,2024-10-17 16:07:56,53,F,1,high,single,0,self_employed,4962.0,91,108,5,3,1,734.0,0,0.15,3,4,3,2,2024-10-24 16:07:56,2025-02-02 16:07:56,0,0.0,0,0.0,35.0,68.0,1.0,1.0,1.0,0.3333333333333333,856.0,2024-05-29 21:36:54,2595.0,30.0,0.273,2024-06-12 21:36:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-07-10 21:36:54,572.0,True,0
1988,2515,2024-07-12 12:40:11,app,installment,2427,90,564,approved,2024-07-14 12:40:11,2427,90,3,6,0.42,0,75,53,2025-01-11 00:34:49,23,F,2,middle,married,4,private,3561.0,55,174,4,2,1,587.0,1,0.41,6,0,2,1,2025-02-14 00:34:49,2025-04-24 00:34:49,0,0.0,0,0.0,46.0,52.0,1.5,2.0,0.5,0.0,857.0,2024-07-15 12:40:11,2427.0,90.0,0.298,2024-08-13 12:40:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-10-21 12:40:11,525.0,True,0
1991,4952,2024-12-19 19:12:19,app,short_term,1921,14,614,approved,2024-12-20 19:12:19,1921,14,2,11,0.2,0,64,57,2024-09-21 13:40:46,48,F,4,college,married,1,self_employed,2494.0,7,247,2,2,0,479.0,0,0.3,2,0,2,2,2024-11-06 13:40:46,2025-01-14 13:40:46,0,0.0,0,0.0,54.0,54.0,1.5,2.0,1.0,1.0,858.0,2024-12-21 19:12:19,1921.0,14.0,0.223,2024-12-31 19:12:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-01-04 19:12:19,366.0,True,0
2000,1983,2025-06-03 06:34:30,web,installment,4363,90,647,approved,2025-06-04 06:34:30,4363,90,6,18,0.14,0,59,32,2025-07-25 08:29:30,32,F,2,high,single,9,self_employed,2960.0,31,331,2,3,1,532.0,0,0.1,6,0,3,3,2025-08-21 08:29:30,2025-10-19 08:29:30,0,0.0,0,0.0,30.0,52.0,2.3333333333333335,4.0,1.0,0.6666666666666666,860.0,2025-06-04 06:34:30,4363.0,90.0,0.155,2025-07-03 06:34:30,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2025-09-15 06:34:30,201.0,True,0
2005,1754,2024-06-01 09:26:16,app,short_term,4899,21,639,approved,2024-06-02 09:26:16,4899,21,6,29,0.25,0,48,32,2024-08-12 23:12:04,54,F,5,high,married,8,private,3437.0,26,444,2,1,0,739.0,1,0.34,9,0,1,1,2024-08-30 23:12:04,2024-08-30 23:12:04,0,0.0,0,0.0,31.0,31.0,1.0,1.0,1.0,0.0,861.0,2024-06-02 09:26:16,4899.0,21.0,0.284,2024-06-14 09:26:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-07-02 09:26:16,568.0,True,0
2007,1206,2024-11-05 04:24:37,web,short_term,4804,30,615,approved,2024-11-07 04:24:37,4641,30,5,35,0.07,0,58,45,2025-06-02 02:35:34,43,M,4,college,married,4,private,3094.0,58,78,4,3,1,611.0,0,0.28,1,3,3,3,2025-06-14 02:35:34,2025-08-26 02:35:34,0,0.0,0,0.0,34.0,64.0,1.0,1.0,1.0,1.0,862.0,2024-11-08 04:24:37,4641.0,30.0,0.328,2024-11-22 04:24:37,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,2024-12-21 04:24:37,409.0,True,0
2009,4345,2024-03-01 00:07:06,web,short_term,592,14,583,approved,2024-03-02 00:07:06,592,14,4,10,0.15,0,61,23,2024-09-05 21:48:45,43,F,4,middle,married,5,self_employed,3707.0,97,130,1,1,0,632.0,1,0.34,0,5,1,1,2024-12-22 21:48:45,2024-12-22 21:48:45,0,0.0,0,0.0,18.0,18.0,1.0,1.0,1.0,1.0,863.0,2024-03-02 00:07:06,592.0,14.0,0.276,2024-03-12 00:07:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-03-27 00:07:06,660.0,True,0
2010,2227,2024-11-23 17:15:43,web,short_term,1691,7,608,approved,2024-11-23 17:15:43,1691,7,6,13,0.3,0,82,23,2025-12-08 23:59:11,34,F,3,college,married,4,private,5126.0,106,71,1,1,0,560.0,0,0.13,10,0,1,1,2026-01-03 23:59:11,2026-01-03 23:59:11,0,0.0,0,0.0,58.0,58.0,2.0,2.0,1.0,1.0,864.0,2024-11-23 17:15:43,1691.0,7.0,0.256,2024-12-01 17:15:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-12-09 17:15:43,394.0,True,0
2012,4962,2024-07-28 16:58:28,app,short_term,2967,14,574,approved,2024-07-28 16:58:28,2892,14,8,6,0.38,0,37,32,2024-08-26 23:06:46,24,M,3,high,married,1,self_employed,1928.0,69,366,4,3,1,602.0,0,0.3,1,0,3,3,2024-08-26 23:06:46,2024-11-09 23:06:46,0,0.0,0,0.0,50.333333333333336,64.0,2.3333333333333335,4.0,1.0,1.0,865.0,2024-07-29 16:58:28,2892.0,14.0,0.296,2024-08-08 16:58:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-08-22 16:58:28,511.0,True,0
2015,82,2025-04-10 04:25:28,app,installment,2047,90,594,approved,2025-04-11 04:25:28,2047,90,3,25,0.22,1,60,43,2024-11-07 02:54:05,27,F,3,high,divorced,3,unemployed,2881.0,27,196,1,2,1,591.0,1,0.31,9,2,2,2,2024-12-13 02:54:05,2025-02-07 02:54:05,0,0.0,0,0.0,16.0,31.0,1.0,1.0,1.0,1.0,867.0,2025-04-12 04:25:28,2047.0,90.0,0.288,2025-05-11 04:25:28,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2025-07-22 04:25:28,254.0,True,0
2018,1869,2025-09-04 20:53:12,app,installment,3288,180,626,approved,2025-09-06 20:53:12,3288,180,3,15,0.3,1,94,19,2024-01-24 12:12:33,34,F,3,college,married,4,private,4440.0,4,234,3,2,1,641.0,0,0.19,10,0,2,2,2024-04-18 12:12:33,2024-05-20 12:12:33,0,0.0,0,0.0,49.0,62.0,2.5,4.0,1.0,1.0,869.0,2025-09-07 20:53:12,3288.0,180.0,0.271,2025-10-29 20:53:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-03-08 20:53:12,106.0,True,0
2020,1381,2025-06-09 23:31:46,partner,installment,782,90,565,approved,2025-06-10 23:31:46,782,90,6,37,0.54,0,56,28,2024-09-02 02:18:56,36,F,3,middle,single,1,self_employed,3433.0,65,370,5,3,0,547.0,0,0.34,10,1,3,2,2024-09-22 02:18:56,2024-11-23 02:18:56,0,0.0,0,0.0,49.666666666666664,67.0,1.3333333333333333,2.0,1.0,0.6666666666666666,870.0,2025-06-10 23:31:46,782.0,90.0,0.173,2025-07-09 23:31:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-12 23:31:46,195.0,True,0
2023,2497,2025-01-12 00:15:21,web,short_term,3358,14,650,approved,2025-01-14 00:15:21,3358,14,0,23,0.18,0,58,27,2025-11-01 15:45:33,46,M,2,high,single,8,private,3807.0,35,58,4,1,0,631.0,0,0.19,5,0,1,1,2025-12-15 15:45:33,2025-12-15 15:45:33,0,0.0,0,0.0,29.0,29.0,1.0,1.0,1.0,1.0,871.0,2025-01-15 00:15:21,3358.0,14.0,0.29,2025-01-25 00:15:21,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2025-02-09 00:15:21,341.0,True,0
2024,2304,2024-08-27 19:32:53,web,short_term,807,7,625,approved,2024-08-27 19:32:53,807,7,11,20,0.35,0,43,52,2024-08-17 21:39:14,30,M,2,high,single,5,private,1701.0,100,106,4,2,0,736.0,0,0.35,0,0,2,2,2024-09-18 21:39:14,2024-10-13 21:39:14,0,0.0,0,0.0,31.0,31.0,1.5,2.0,1.0,0.5,872.0,2024-08-27 19:32:53,807.0,7.0,0.31,2024-09-04 19:32:53,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-09-13 19:32:53,482.0,True,0
2031,249,2024-11-09 21:24:59,app,short_term,622,7,651,approved,2024-11-09 21:24:59,622,7,8,38,0.06,0,50,43,2025-07-20 10:15:02,31,M,5,high,married,3,private,4532.0,74,170,1,1,1,614.0,0,0.07,5,0,1,1,2025-08-07 10:15:02,2025-08-07 10:15:02,0,0.0,0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,873.0,2024-11-10 21:24:59,622.0,7.0,0.169,2024-11-18 21:24:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-11-19 21:24:59,407.0,True,0
2033,1218,2024-02-03 23:57:21,app,short_term,1793,14,576,approved,2024-02-04 23:57:21,1793,14,6,48,0.41,0,51,48,2024-11-09 06:21:14,27,M,3,high,single,5,private,4620.0,99,319,3,3,1,635.0,0,0.26,2,4,3,3,2024-12-23 06:21:14,2025-03-08 06:21:14,0,0.0,1,0.3333333333333333,39.333333333333336,54.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,874.0,2024-02-04 23:57:21,1793.0,14.0,0.201,2024-02-14 23:57:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-23 23:57:21,687.0,True,0
2035,1255,2024-03-07 21:14:59,app,short_term,2236,7,622,approved,2024-03-09 21:14:59,2236,7,2,23,0.08,0,32,23,2024-06-03 00:10:48,22,M,2,middle,divorced,7,private,2877.0,48,129,2,3,0,564.0,0,0.4,1,0,3,1,2024-06-05 00:10:48,2024-07-04 00:10:48,0,0.0,0,0.0,37.666666666666664,42.0,2.3333333333333335,3.0,0.6666666666666666,1.0,875.0,2024-03-10 21:14:59,2236.0,7.0,0.234,2024-03-18 21:14:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-03-25 21:14:59,652.0,True,0
2037,134,2025-02-06 05:39:23,app,short_term,4694,14,639,approved,2025-02-08 05:39:23,4694,14,4,17,0.07,0,49,70,2025-02-04 05:18:34,55,M,4,middle,single,1,private,3890.0,53,352,3,1,0,623.0,0,0.15,0,1,1,1,2025-02-12 05:18:34,2025-02-12 05:18:34,0,0.0,0,0.0,63.0,63.0,1.0,1.0,1.0,0.0,876.0,2025-02-08 05:39:23,4694.0,14.0,0.183,2025-02-18 05:39:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-02-25 05:39:23,317.0,True,0
2039,2608,2024-02-03 02:24:50,app,installment,1959,90,607,approved,2024-02-05 02:24:50,1959,90,1,22,0.2,0,93,26,2025-12-01 13:56:47,43,F,4,middle,married,6,private,4598.0,73,468,1,2,0,675.0,0,0.29,9,1,2,2,2026-02-01 13:56:47,2026-03-11 13:56:47,0,0.0,0,0.0,40.5,81.0,1.5,2.0,1.0,1.0,877.0,2024-02-06 02:24:50,1959.0,90.0,0.282,2024-03-06 02:24:50,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-05-17 02:24:50,685.0,True,0
2040,3763,2025-06-28 01:02:46,app,installment,4613,90,606,approved,2025-06-28 01:02:46,4613,90,3,4,0.28,0,78,29,2025-05-02 08:36:13,22,M,3,college,married,8,self_employed,5415.0,63,52,2,2,1,636.0,0,0.63,8,1,2,2,2025-05-22 08:36:13,2025-07-19 08:36:13,0,0.0,0,0.0,46.0,71.0,1.5,2.0,1.0,1.0,878.0,2025-06-28 01:02:46,4613.0,90.0,0.245,2025-07-27 01:02:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-27 01:02:46,177.0,True,0
2046,1600,2024-10-07 20:30:33,app,short_term,1973,7,650,approved,2024-10-07 20:30:33,1973,7,8,10,0.36,0,77,43,2025-06-15 03:55:42,27,M,2,middle,married,9,state,7831.0,57,448,2,2,0,608.0,0,0.08,3,3,2,2,2025-08-02 03:55:42,2025-09-19 03:55:42,0,0.0,0,0.0,28.5,34.0,1.0,1.0,1.0,0.5,880.0,2024-10-08 20:30:33,1973.0,7.0,0.232,2024-10-16 20:30:33,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-10-19 20:30:33,440.0,True,0
2051,1102,2025-02-13 12:35:15,web,short_term,1924,14,590,approved,2025-02-14 12:35:15,1924,14,0,17,0.44,0,85,16,2024-04-11 23:47:25,47,M,4,college,married,0,private,3010.0,47,193,1,1,0,628.0,0,0.26,8,0,1,1,2024-05-27 23:47:25,2024-05-27 23:47:25,0,0.0,0,0.0,20.0,20.0,3.0,3.0,1.0,1.0,882.0,2025-02-14 12:35:15,1924.0,14.0,0.189,2025-02-24 12:35:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-04 12:35:15,311.0,True,0
2053,1979,2025-08-20 20:34:09,app,short_term,1067,7,592,approved,2025-08-22 20:34:09,1067,7,6,31,0.17,0,56,38,2025-03-22 13:51:25,54,F,2,high,single,10,unemployed,3036.0,77,346,2,2,0,534.0,0,0.35,3,0,2,2,2025-05-09 13:51:25,2025-05-18 13:51:25,0,0.0,0,0.0,33.5,39.0,2.5,3.0,1.0,1.0,883.0,2025-08-23 20:34:09,1067.0,7.0,0.2,2025-08-31 20:34:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-07 20:34:09,121.0,True,0
